Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,the-original-cap-white-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/unspecified_grande_05786b1f-0f52-4349-a689-a0bbe27e7e8e.jpg?v=1557937354,2,,,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/unspecified-1-1_grande_f36a16c0-69cf-4706-bf3c-1df0769511ce.jpg?v=1557937354,3,,,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-khaki,The Original Cap - Khaki,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our trademark Bear logo is something we take pride in and you guys seem to love having it on your head Which is why we brought it back but with a lot more color options for you to choose from Our Dad Cap fit is a classic fit six panel baseball hat with adjustable closure to fit any head</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, fall 2019, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/the-original-cap-white?variant=28547574464577,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-639_1_grande_39ed1adc-9d90-42c0-a7c3-d1c460fc63fd.jpg?v=1557937354,1,,FALSE,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/fejwk_grande_a0817151-52cd-4883-999d-d9f44bc0f322.jpg?v=1557937354,2,,,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/2-1_grande_cae99605-1a0d-4a57-8016-57ad4a6a892b.jpg?v=1557937354,3,,,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-blue,The Original Cap - Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our trademark Bear logo is something we take pride in and you guys seem to love having it on your head Which is why we brought it back but with a lot more color options for you to choose from Our Dad Cap fit is a classic fit six panel baseball hat with adjustable closure to fit any head</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, fall 2019, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/the-original-cap-white?variant=28547574497345,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-625_1_grande_9cbfff6f-386f-4f51-80f4-d8ff034a60c2.jpg?v=1557937354,1,,FALSE,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/1-1_grande_33a6bd60-b670-4362-83e6-e5d51fc75517.jpg?v=1557937354,2,,,,,,,,,,,,,,,,,,,,,
,the-original-cap-white-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/2-3_grande_ccbc104c-1d6e-471b-8991-80df04d464e9.jpg?v=1557937354,3,,,,,,,,,,,,,,,,,,,,,
,vintage-glazed-leather-belt-tan,Vintage Glazed Leather Belt - Tan,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This belt is the perfect accessory to pair with pants jeans shorts or chinos The finishes offer a classic look to match your everyday wear</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,accessories,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, pants, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/vintage-glazed-leather-belt-tan,Sizes,"28,30,32,34,36,38,40",,0,,deny,manual,40,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/Color_Balance_1.png?v=1536940279,1,,FALSE,,,,,,,,,,,,,,,,,,,
,vintage-glazed-leather-belt-tan,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/LBATAN.jpg?v=1536940279,2,,,,,,,,,,,,,,,,,,,,,
,vintage-glazed-leather-belt-pine,Vintage Glazed Leather Belt - Pine,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This belt is the perfect accessory to pair with pants jeans shorts or chinos The finishes offer a classic look to match your everyday wear</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,accessories,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, pants, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/vintage-glazed-leather-belt-pine,Sizes,"28,30,32,34,36,38,40,42",,191,,deny,manual,40,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-40.png?v=1536940277,1,,FALSE,,,,,,,,,,,,,,,,,,,
,vintage-glazed-leather-belt-pine,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/LBBPINE.jpg?v=1536940277,2,,,,,,,,,,,,,,,,,,,,,
,etched-leather-belt-brown,Etched Leather Belt - Brown,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This belt is the perfect accessory to pair with pants jeans shorts or chinos The finishes offer a classic look to match your everyday wear</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,accessories,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, pants, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/etched-leather-belt-brown,Sizes,"30,32",,200,,deny,manual,40,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-661.png?v=1536940258,1,,FALSE,,,,,,,,,,,,,,,,,,,
,etched-leather-belt-brown,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/LBDBROW.jpg?v=1536940258,2,,,,,,,,,,,,,,,,,,,,,
,mizzou-performance-quarter-zip-pullover,Mizzou Performance Quarter Zip Pullover,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>That s right we ve teamed up with the University of Missouri to bring you this official collegiate licensed collection We used a polyester spandex blend that creates a much more durable feel than your typical workout gear while still giving this pullover the stretching and moisture wicking characteristics you need when you re breaking a sweat</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,performance,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, collegiate, mizzou, mizzou tigers, shirt, university of missouri, shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/mizzou-performance-quarter-zip-pullover,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/perf1.jpg?v=1569958068,1,,FALSE,,,,,,,,,,,,,,,,,,,
,mizzou-puremeso-quarter-zip-pullover,Mizzou Puremeso Quarter Zip Pullover,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>That s right we ve teamed up with the University of Missouri to bring you this official collegiate licensed collection We brought back another fall favorite in all new colors and details</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,quarter zip,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, collegiate, fall 2018, fall 2019, mizzou, mizzou tigers, pullover, quarterzip, sweatshirt, university of missouri, shirts, puremeso",,Title,Default Title,Link,https://thenormalbrand.com/products/mizzou-puremeso-quarter-zip-pullover,Sizes,"S,M,XXL",,454,,deny,manual,92,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/4_512df7d5-b941-41b2-a927-7ca292cd3dfc.jpg?v=1569957961,1,,FALSE,,,,,,,,,,,,,,,,,,,
,mizzou-puremeso-quarter-zip-pullover,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/3_0837a42d-fbe9-48b1-bdb2-eac88ac5c8f1.jpg?v=1569957961,2,,,,,,,,,,,,,,,,,,,,,
,mizzou-puremeso-raglan-henley,Mizzou Puremeso Raglan Henley,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell That s right we ve teamed up with the University of Missouri to bring you this official collegiate licensed collection When we started the company in our parents basement we had one shirt the Puremeso Henley</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,henley,"the normal brand, new, cf size m, cf size s, cf size xl, cf size xxl, collegiate, henley, mizzou, mizzou tigers, university of missouri, shirts, puremeso, henleys",,Title,Default Title,Link,https://thenormalbrand.com/products/mizzou-puremeso-raglan-henley,Sizes,"S,M,XL,XXL",,454,,deny,manual,82,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/2_4ab69583-4114-4821-84df-1f3af47ea3d5.jpg?v=1571686653,1,,FALSE,,,,,,,,,,,,,,,,,,,
,mizzou-puremeso-pocket-polo,Mizzou Puremeso Pocket Polo,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell That s right we ve teamed up with the University of Missouri to bring you this official collegiate licensed collection We brought back another fall favorite in all new colors and details</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,polo,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, collegiate, fall 2017, fall 2018, mizzou, mizzou tigers, university of missouri, shirts, puremeso",,Title,Default Title,Link,https://thenormalbrand.com/products/mizzou-puremeso-pocket-polo,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,92,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/polo.jpg?v=1569957996,1,,FALSE,,,,,,,,,,,,,,,,,,,
,camo-cap,Camo Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell Our Mid Profile fit has a higher crown and flatter brim Have you seen Sylvester Stallone in Over the Top If so you know If not buy it</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, spring 2018, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/camo-cap,Sizes,OS,,100,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/CAMO.jpg?v=1535387205,1,,FALSE,,,,,,,,,,,,,,,,,,,
,camo-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/1_4200c551-25a9-4f43-85d3-443df637de1d.jpg?v=1555963075,2,,,,,,,,,,,,,,,,,,,,,
,camo-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/2_12a8bf2c-25f4-4cae-b132-9214893647ec.jpg?v=1555963077,3,,,,,,,,,,,,,,,,,,,,,
,normal-mfg-cap-navy,Normal Mfg. Cap - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our high profile fit has a higher crown and flatter brim Have you seen Sylvester Stallone in Over the Top If so you know If not buy it</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, manufacturing, mfg, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/normal-mfg-cap-navy,Sizes,OS,,104,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-529.jpg?v=1555960615,1,,FALSE,,,,,,,,,,,,,,,,,,,
,normal-mfg-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/fdsa.jpg?v=1555960615,2,,,,,,,,,,,,,,,,,,,,,
,normal-mfg-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-250.jpg?v=1555960615,3,,,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,Normal Sunset Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our low profile caps have a form fitting crown and curved brim but still hold their shape</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, fall 2019, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/normal-sunset-cap,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2084.png?v=1581446039,1,,FALSE,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2085.png?v=1581446039,2,,,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-534.jpg?v=1581446039,3,,,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-590.jpg?v=1581446039,4,,,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-733_d2e4aae1-265b-453f-98eb-b37c80cdd94f.jpg?v=1581446039,5,,,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2081.png?v=1581699396,6,,,,,,,,,,,,,,,,,,,,,
,normal-sunset-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2082.png?v=1581699396,7,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-white,Patriotic Performance Cap - White,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sport one of these low profile performance UV fabric caps to rep TNB and the USA</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, hat, performance, spring 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/patriotic-performance-cap?variant=31484967551041,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2093.png?v=1581716451,1,,FALSE,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2142.png?v=1581716451,2,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-red,Patriotic Performance Cap - Red,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sport one of these low profile performance UV fabric caps to rep TNB and the USA</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, hat, performance, spring 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/patriotic-performance-cap?variant=17636054433857,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-487_4a92736e-6fe8-4cd7-b9c1-c514a20a209a.jpg?v=1581699126,1,,FALSE,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-navy,Patriotic Performance Cap - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sport one of these low profile performance UV fabric caps to rep TNB and the USA</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, hat, performance, spring 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/patriotic-performance-cap?variant=28547480584257,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-491.jpg?v=1581699126,1,,FALSE,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-490.jpg?v=1581699126,2,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-545.jpg?v=1581699126,3,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-488.jpg?v=1581699126,4,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-489_b5814860-3fa6-4917-9093-9830d7a9e300.jpg?v=1581699126,5,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-524_c4116b89-6ea4-44c0-a53e-44b8d6831c67.jpg?v=1581699126,6,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-mineral-blue,Patriotic Performance Cap - Mineral Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sport one of these low profile performance UV fabric caps to rep TNB and the USA</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, hat, performance, spring 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/patriotic-performance-cap?variant=31484968271937,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2143.png?v=1581716451,1,,FALSE,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2089.png?v=1581716451,2,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-black,Patriotic Performance Cap - Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sport one of these low profile performance UV fabric caps to rep TNB and the USA</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, hat, performance, spring 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/patriotic-performance-cap?variant=31484968665153,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2118.png?v=1581699126,1,,FALSE,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2119.png?v=1581699126,2,,,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-sunset,Patriotic Performance Cap - Sunset,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sport one of these low profile performance UV fabric caps to rep TNB and the USA</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, hat, performance, spring 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/patriotic-performance-cap?variant=31484968828993,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2090.png?v=1581716451,1,,FALSE,,,,,,,,,,,,,,,,,,,
,patriotic-performance-cap-sunset,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2092.png?v=1581716451,2,,,,,,,,,,,,,,,,,,,,,
,no-boundaries-trucker-cap,No Boundaries Trucker Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our mid profile caps have a form fitting crown and curved brim but still hold their shape</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, fall 2019, hat, performance, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/no-boundaries-trucker-cap,Sizes,OS,,86,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-514_4fbf33db-79ae-499b-b595-e3ffdf7b7ca9.jpg?v=1557937915,1,,FALSE,,,,,,,,,,,,,,,,,,,
,no-boundaries-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-515_ca32d190-25ee-4509-903c-103e2d2d5142.jpg?v=1557937915,2,,,,,,,,,,,,,,,,,,,,,
,no-boundaries-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-479_2_fb8db0f7-40c6-43bd-80a8-112ff7331be5.jpg?v=1557937915,3,,,,,,,,,,,,,,,,,,,,,
,no-boundaries-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-480_2_ddc7ee21-5e97-49ca-8b84-4a332c147fa4.jpg?v=1557937915,4,,,,,,,,,,,,,,,,,,,,,
,no-boundaries-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring19-477.jpg?v=1557937915,5,,,,,,,,,,,,,,,,,,,,,
,no-boundaries-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring_CA_Print-678_8663a3ba-3245-4c7e-8f6d-a6472bfd794b.jpg?v=1557937915,6,,,,,,,,,,,,,,,,,,,,,
