Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_1_0b5ac3d0-870f-47d3-9271-d2ef04fac7a5.jpg?v=1591315517,2
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_1_4f00b547-a93f-4505-9a2c-c4920abff840.jpg?v=1591315517,3
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_1_d20c8681-d421-4763-8195-24ef1bab43c3.jpg?v=1591315517,4
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/4_Retouched_Web_fd7e1637-cf59-4269-af64-393ae24ae431.jpg?v=1591315517,5
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_0314da5f-0d3c-4bdd-8be0-a6371f41645c.jpg?v=1591315517,6
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/4_Retouched_Web_3eefaf09-e0ef-4d0e-90c5-2d0528c5dc41.jpg?v=1591315517,7
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_28fdd539-2736-4a58-bb77-123ab037bd64.jpg?v=1591315517,8
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_22d7c2b7-d471-41fd-8e0b-9698550e6b60.jpg?v=1591315517,9
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_d0c7c27f-40cd-4455-8314-13b566ce0851.jpg?v=1591315517,10
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/4_Retouched_Web_bb167b85-5a00-4ee1-a423-843778a13ae3.jpg?v=1591315517,11
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_dfcd3051-1be9-4c20-8712-2407ca6c37b7.jpg?v=1591315517,12
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_d01ab369-2afc-4e41-bfad-b588a2350c12.jpg?v=1591315517,13
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_6787f14f-2229-4415-b422-eb00e010ecbf.jpg?v=1582163000,14
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_83dbafbd-d994-4dc2-98ea-eea9de42ff35.jpg?v=1582163000,15
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_63e54c6c-e12f-4a27-bfdc-3ad2d45b8cad.jpg?v=1582163000,16
,capital-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/4_Retouched_Web_40dcc71e-fb6d-4bff-a2a0-2938d0ec4d0d.jpg?v=1582163000,17
,convoy-tee-ink,Convoy Tee - Ink,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>682719838224</variant></size><size instock=""true""><string>M</string><variant>665421053968</variant></size><size instock=""true""><string>L</string><variant>665421119504</variant></size><size instock=""false""><string>XL</string><variant>665421185040</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=682719838224,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---Ink.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-carbon,Convoy Tee - Carbon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958648987751</variant></size><size instock=""true""><string>M</string><variant>29958649020519</variant></size><size instock=""false""><string>L</string><variant>29958649053287</variant></size><size instock=""false""><string>XL</string><variant>29958649086055</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=29958648987751,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyTee-Carbon.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-pine,Convoy Tee - Pine,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958660948071</variant></size><size instock=""true""><string>M</string><variant>29958660980839</variant></size><size instock=""false""><string>L</string><variant>29958661013607</variant></size><size instock=""false""><string>XL</string><variant>29958661046375</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=29958660948071,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyTee-Pine.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-blue-note,Convoy Tee - Blue Note,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958644236391</variant></size><size instock=""true""><string>M</string><variant>29958644269159</variant></size><size instock=""true""><string>L</string><variant>29958644301927</variant></size><size instock=""false""><string>XL</string><variant>29958644334695</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=29958644236391,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyTee-Blue-Note.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-blue-note,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyTee-GreyMarle.jpg?v=1591805595,2
,convoy-tee-blue-note,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyTee-Desert_Alt.jpg?v=1591805595,3
,convoy-tee-dark-red,Convoy Tee - Dark Red,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31966736842855</variant></size><size instock=""true""><string>M</string><variant>31966742577255</variant></size><size instock=""true""><string>L</string><variant>31966743429223</variant></size><size instock=""true""><string>XL</string><variant>31966746935399</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=31966736842855,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---DarkRed.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-dark-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---Desert.jpg?v=1591805595,2
,convoy-tee-sage,Convoy Tee - Sage,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31966766366823</variant></size><size instock=""true""><string>M</string><variant>31966770266215</variant></size><size instock=""true""><string>L</string><variant>31966773477479</variant></size><size instock=""false""><string>XL</string><variant>31966776000615</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=31966766366823,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---Sage.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-grey-marle,Convoy Tee - Grey Marle,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>12511481954407</variant></size><size instock=""true""><string>M</string><variant>12511482118247</variant></size><size instock=""true""><string>L</string><variant>12511482216551</variant></size><size instock=""true""><string>XL</string><variant>12511482249319</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=12511481954407,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---GreyMarle.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-sand,Convoy Tee - Sand,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31966789763175</variant></size><size instock=""false""><string>M</string><variant>31966792974439</variant></size><size instock=""true""><string>L</string><variant>31966797496423</variant></size><size instock=""true""><string>XL</string><variant>31966799822951</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=31966789763175,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---Sand.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-natural-stripe,Convoy Tee - Natural Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>681922068496</variant></size><size instock=""true""><string>M</string><variant>681922265104</variant></size><size instock=""true""><string>L</string><variant>681922560016</variant></size><size instock=""true""><string>XL</string><variant>681922887696</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=681922068496,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyTee-Natural_Stripe_3daa339b-5d6d-4243-b4a9-7a7d39c3c0a5.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_22bbf712-3129-4caf-8a7d-504cbcb81e0a.jpg?v=1591805595,2
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_38d618ed-7fb7-4d67-a3c3-903b1602bc08.jpg?v=1591805595,3
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy_-_Blue_Cloud.jpg?v=1591805595,4
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy_-_Dark_Red.jpg?v=1591805595,5
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy_-_Sage.jpg?v=1591805595,6
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy_-_Sand.jpg?v=1591805595,7
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_94307b47-0610-49cc-be21-706adef3a956.jpg?v=1591805595,8
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_b84b821e-2414-47d1-9438-e53c921a323b.jpg?v=1591805595,9
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_309f29ed-bab8-425f-852f-50d8a3932836.jpg?v=1591805595,10
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_04b3aa21-7f4e-4be3-afb9-dd43d6bbe06a.jpg?v=1591805595,11
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_6da21c73-0709-44f8-ab02-e8db53105e7b.jpg?v=1591805595,12
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/GM_Retouched_Web_ad0d2d2c-26d7-4c60-bfec-668e2f3a5428.jpg?v=1591805595,13
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_d253827e-7b34-4862-9135-ce40fb92f8dd.jpg?v=1591805595,14
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_7092f195-43da-4a70-bd4c-0f869a7e086f.jpg?v=1591805595,15
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_9cee0597-466d-432d-bf87-53580dc48f83.jpg?v=1591805595,16
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/GM_Retouched_Web_0dafbd1e-c0c6-49ec-b9fa-7d6e9af1a313.jpg?v=1591805595,17
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_91bc9c17-afbe-4972-8022-71955345680f.jpg?v=1591805595,18
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_f0fd3c59-0837-47b7-ad2f-9cb384ef5326.jpg?v=1591805595,19
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_332e8422-e536-4f4e-8e5a-20b4105b761b.jpg?v=1591805595,20
,convoy-tee-natural-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/GM_Retouched_Web_1fe66c5c-6575-41ce-bf96-1ef05024c760.jpg?v=1591805595,21
,convoy-tee-desert,Convoy Tee - Desert,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The everyday essential in nature s finest performance fabric Our 100 merino tee has a relaxed fit and a softness you can sweat in Details 100 Merino Wool 165 GSM 18 5 Micron Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>19710004756583</variant></size><size instock=""true""><string>M</string><variant>19710004789351</variant></size><size instock=""true""><string>L</string><variant>19710004822119</variant></size><size instock=""true""><string>XL</string><variant>19710004854887</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-capital, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-tee?variant=19710004756583,,,,163,,deny,manual,78.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Convoy---Desert_a87cb4c6-2303-43df-852c-aa52c9b78f00.jpg?v=1591805595,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-short-sleeve-henley-ink,Convoy Short Sleeve Henley - Ink,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Our 100 Merino Active Jersey is soft and equally suited for style and performance The short sleeve henley will be your new casual Friday staple and Saturday morning hiking companion Details Fits true to size 100 Merino Wool 4 Hole TPR Buttons Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958607372391</variant></size><size instock=""true""><string>M</string><variant>29958607405159</variant></size><size instock=""true""><string>L</string><variant>29958607437927</variant></size><size instock=""true""><string>XL</string><variant>29958607470695</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-short-sleeve-henley?variant=29958607372391,,,,163,,deny,manual,98.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyHenleySS-Ink.jpg?v=1591806795,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-short-sleeve-henley-carbon,Convoy Short Sleeve Henley - Carbon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Our 100 Merino Active Jersey is soft and equally suited for style and performance The short sleeve henley will be your new casual Friday staple and Saturday morning hiking companion Details Fits true to size 100 Merino Wool 4 Hole TPR Buttons Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31966986502247</variant></size><size instock=""false""><string>M</string><variant>31966989746279</variant></size><size instock=""true""><string>L</string><variant>31966991220839</variant></size><size instock=""false""><string>XL</string><variant>31966991482983</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-short-sleeve-henley?variant=31966986502247,,,,163,,deny,manual,98.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/SSHenley---Carbon.jpg?v=1591806795,1,,FALSE,,,,,,,,,,,,,,,,,,,
