Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,a-969-echo-denim-vintage-wash-vintage-wash,A/969 ECHO DENIM - VINTAGE WASH,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>slim straight fit fit chart 98 cotton 2 spandex 9 7 oz over dyed denim Custom 969 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch woven logo clamp label at wearers back right tunneled and removable shoe lace belt additional shoe lace belt loops triple stitched for durability zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>26</string><variant>29416520515667</variant></size><size instock=""true""><string>28</string><variant>21442902556755</variant></size><size instock=""true""><string>29</string><variant>21442902589523</variant></size><size instock=""false""><string>30</string><variant>21442902622291</variant></size><size instock=""false""><string>31</string><variant>21442902655059</variant></size><size instock=""false""><string>32</string><variant>21442902687827</variant></size><size instock=""false""><string>33</string><variant>21442902720595</variant></size><size instock=""false""><string>34</string><variant>21442902753363</variant></size><size instock=""false""><string>36</string><variant>21442902786131</variant></size><size instock=""false""><string>38</string><variant>21442902818899</variant></size></sizes></sections>",Altamont-men,denim pants,"industry:Apparel, altamont-apparel, denim, 707, c-fa19, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-969-echo-denim-vintage-wash?variant=29416520515667,,,,522,,deny,manual,34.99,50.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002530-707-F-001.jpg?v=1551811804,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-969-echo-denim-vintage-wash-vintage-wash,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002530-707-F-002.jpg?v=1551811804,2
,a-969-echo-denim-vintage-wash-vintage-wash,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002530-707-B.jpg?v=1551811804,3
,a-969-echo-denim-black-rinse-black-rinse,A/969 ECHO DENIM - BLACK RINSE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>slim straight fit fit chart 98 cotton 2 spandex 9 7 oz over dyed denim Custom 969 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch woven logo clamp label at wearers back right tunneled and removable shoe lace belt additional shoe lace belt loops triple stitched for durability zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""false""><string>26</string><variant>29416520482899</variant></size><size instock=""true""><string>28</string><variant>21352105082963</variant></size><size instock=""false""><string>29</string><variant>21352105148499</variant></size><size instock=""false""><string>30</string><variant>21352105214035</variant></size><size instock=""false""><string>31</string><variant>21352105279571</variant></size><size instock=""false""><string>32</string><variant>21352105312339</variant></size><size instock=""false""><string>33</string><variant>21352105377875</variant></size><size instock=""false""><string>34</string><variant>21352105443411</variant></size><size instock=""false""><string>36</string><variant>21352105508947</variant></size><size instock=""true""><string>38</string><variant>21352105574483</variant></size></sizes></sections>",Altamont-men,denim pants,"industry:Apparel, altamont-apparel, denim, 524, c-fa19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/a-969-echo-denim-black-rinse?variant=29416520482899,,,,522,,deny,manual,34.99,50.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/ECHO_DETAIL2_a1e4aea7-2310-4133-9809-6d4c693597fd.jpg?v=1559158326,1,,FALSE,,,,,,,,,,,,,,,,,,,
,neen-slacks-black-black,NEEN SLACKS - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>70 POLY 30 RAYON Gusseted Crotch for extra movement Triple Stitching Custom Yarn Dye Slacks CFADC ARTIST NEEN WILLIAMS</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""false""><string>28</string><variant>21352111210579</variant></size><size instock=""false""><string>29</string><variant>21352111243347</variant></size><size instock=""false""><string>30</string><variant>21352111276115</variant></size><size instock=""false""><string>31</string><variant>21352111341651</variant></size><size instock=""false""><string>32</string><variant>21352111374419</variant></size><size instock=""false""><string>33</string><variant>21352111407187</variant></size><size instock=""true""><string>34</string><variant>21352111439955</variant></size><size instock=""true""><string>36</string><variant>21352111472723</variant></size><size instock=""false""><string>38</string><variant>21352111505491</variant></size></sizes></sections>",Altamont-men,non-denim pants,"industry:Apparel, altamont-apparel, pants, 001, cfadc, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/neen-slacks-black?variant=21352111210579,,,,408,,deny,manual,45.99,65.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002537-001-F-001.jpg?v=1551465142,1,,FALSE,,,,,,,,,,,,,,,,,,,
,neen-slacks-black-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002537-001-B.jpg?v=1551465142,2
,a-969-chino-khaki-khaki,A/969 CHINO - KHAKI,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Slim straight fit fit chart 98 cotton 2 spandex twill chino Custom 969 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch A embroidery on left front pocket Triple stitched for durability Shoe lace belt loops Zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""false""><string>28</string><variant>21442905407571</variant></size><size instock=""false""><string>29</string><variant>21442905440339</variant></size><size instock=""false""><string>30</string><variant>21442905473107</variant></size><size instock=""false""><string>31</string><variant>21442905505875</variant></size><size instock=""true""><string>32</string><variant>21442905538643</variant></size><size instock=""false""><string>33</string><variant>21442905571411</variant></size><size instock=""true""><string>34</string><variant>21442905604179</variant></size><size instock=""false""><string>36</string><variant>21442905636947</variant></size><size instock=""false""><string>38</string><variant>21442905669715</variant></size></sizes></sections>",Altamont-men,non-denim pants,"industry:Apparel, altamont-apparel, pants, 255, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-969-chino-khaki?variant=21442905407571,,,,454,,deny,manual,38.99,55.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002538-255-F-001.jpg?v=1549934040,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-969-chino-khaki-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002538-255-F-002.jpg?v=1549934040,2
,a-969-chino-khaki-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002538-255-B.jpg?v=1549934040,3
,grave-pant-rose-rose,GRAVE PANTS - ROSE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>98 Cotton 2 spandex pant Photo Realistic Custom Rose Print Elastic waistband with drawstring Functional pockets Regular fit</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442906357843</variant></size><size instock=""true""><string>M</string><variant>21442906390611</variant></size><size instock=""true""><string>L</string><variant>21442906423379</variant></size><size instock=""true""><string>XL</string><variant>21442906456147</variant></size></sizes></sections>",Altamont-men,non-denim pants,"industry:Apparel, altamont-apparel, pants, 660, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/grave-pant-rose?variant=21442906357843,,,,476,,deny,manual,45.99,65.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002543-660-F.jpg?v=1549932783,1,,FALSE,,,,,,,,,,,,,,,,,,,
,grave-pant-rose-rose,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002543-660-B.jpg?v=1549932783,2
,a-989-chino-khaki-khaki,A/989 CHINO - KHAKI,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic straight fit fit chart 98 cotton 2 spandex twill chino Custom 989 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch A embroidery on left front pocket Triple stitched for durability Shoe lace belt loops Zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>28</string><variant>21352134312019</variant></size><size instock=""false""><string>29</string><variant>21352134344787</variant></size><size instock=""true""><string>30</string><variant>21352134377555</variant></size><size instock=""true""><string>31</string><variant>21352134410323</variant></size><size instock=""true""><string>32</string><variant>21352134475859</variant></size><size instock=""true""><string>33</string><variant>21352134508627</variant></size><size instock=""true""><string>34</string><variant>21352134541395</variant></size><size instock=""true""><string>36</string><variant>21352134574163</variant></size><size instock=""false""><string>38</string><variant>21352134606931</variant></size></sizes></sections>",Altamont-men,non-denim pants,"industry:Apparel, altamont-apparel, pants, 255, new-trim, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-989-chino-khaki?variant=21352134312019,,,,522,,deny,manual,38.99,55.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002541-255-F-001_3982ce31-15b3-4215-b366-b3e980415383.jpg?v=1552937287,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-989-chino-khaki-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002541-255-F-002_bf95ad7a-99be-4e2a-98fa-59606306381c.jpg?v=1552937287,2
,a-989-chino-khaki-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002541-255-B_e9b93d0a-76da-406a-b18d-74599ff37028.jpg?v=1552937287,3
,a-989-chino-stain-black-stain-black,A/989 CHINO - STAIN BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic straight fit fit chart Ultra Durable T C Twill fabric Custom 989 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch A embroidery on left front pocket Triple stitched for durability Shoe lace belt loops Zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>28</string><variant>21442905702483</variant></size><size instock=""false""><string>29</string><variant>21442905735251</variant></size><size instock=""true""><string>30</string><variant>21442905768019</variant></size><size instock=""false""><string>31</string><variant>21442905800787</variant></size><size instock=""false""><string>32</string><variant>21442905833555</variant></size><size instock=""false""><string>33</string><variant>21442905866323</variant></size><size instock=""true""><string>34</string><variant>21442905899091</variant></size><size instock=""false""><string>36</string><variant>21442905931859</variant></size><size instock=""false""><string>38</string><variant>21442905964627</variant></size></sizes></sections>",Altamont-men,non-denim pants,"industry:Apparel, altamont-apparel, pants, 762, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-989-chino-stain-black?variant=21442905702483,,,,454,,deny,manual,38.99,55.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002541-001-F-001.jpg?v=1549934551,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-989-chino-stain-black-stain-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002541-001-F-002.jpg?v=1549934551,2
,a-989-chino-stain-black-stain-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002541-001-B.jpg?v=1549934551,3
,one-liner-hoodie-charcoal-charcoal,ONE LINER HOODIE - CHARCOAL,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>8 75 Cotton Poly Raglan GSM Fleece Arm Screen Print Logo Art Clamp Label on Hem</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21352124907603</variant></size><size instock=""true""><string>M</string><variant>21352124940371</variant></size><size instock=""false""><string>L</string><variant>21352124973139</variant></size><size instock=""false""><string>XL</string><variant>21352125005907</variant></size></sizes></sections>",Altamont-men,screen hooded fleece,"industry:Apparel, altamont-apparel, sweatshirts, 010, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/one-liner-hoodie-charcoal?variant=21352124907603,,,,635,,deny,manual,35.99,52.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/ONE-LINER-HOODIE_5925a408-f96b-4bee-8b4b-d9f48ede5a3b.jpg?v=1547142053,1,,FALSE,,,,,,,,,,,,,,,,,,,
,cave-wash-hoodie-army-army,CAVE WASH HOODIE - ARMY,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>10 oz 80 cotton 20 polyester hoodie Custom wash tie dye Chest screen print Pre washed</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442908586067</variant></size><size instock=""false""><string>M</string><variant>21442908618835</variant></size><size instock=""false""><string>L</string><variant>21442908651603</variant></size><size instock=""false""><string>XL</string><variant>21442908684371</variant></size></sizes></sections>",Altamont-men,screen hooded fleece,"industry:Apparel, altamont-apparel, sweatshirts, 342, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/cave-wash-hoodie-army?variant=21442908586067,,,,567,,deny,manual,41.99,60.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002560-342-F.jpg?v=1549931827,1,,FALSE,,,,,,,,,,,,,,,,,,,
,service-jacket-mustard-mustard,SERVICE JACKET - MUSTARD,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 mid weight cotton canvas jacket w cotton poplin lining amp corduroy collar Custom antique brass hardware Altamont embroidery on chest Regular fit</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442900918355</variant></size><size instock=""true""><string>M</string><variant>21442900951123</variant></size><size instock=""false""><string>L</string><variant>21442900983891</variant></size><size instock=""true""><string>XL</string><variant>21442901016659</variant></size></sizes></sections>",Altamont-men,jacket,"industry:Apparel, altamont-apparel, jackets, 701, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/service-jacket-mustard?variant=21442900918355,,,,680,,deny,manual,61.99,88.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002525-701-F-001.jpg?v=1549933573,1,,FALSE,,,,,,,,,,,,,,,,,,,
,service-jacket-mustard-mustard,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002525-701-F-002.jpg?v=1549933576,2
,grave-snapback-rose-rose,GRAVE SNAPBACK HAT - ROSE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Custom Printed Hat 5 Panel Deconstructed Snapback Custom Back Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21442912616531</variant></size></sizes></sections>",Altamont-men,custom hat,"industry:Apparel, altamont-apparel, accessories, 660, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/grave-snapback-rose?variant=21442912616531,,,,136,,deny,manual,17.99,26.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3140000541-660-F.jpg?v=1549932886,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-trucker-black-black,A TRUCKER HAT - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Cotton poly twill trucker Classic 5 panel snapback Contrast Altamont embroidery</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21442912714835</variant></size></sizes></sections>",Altamont-men,accessories,"industry:Apparel, altamont-apparel, accessories, 001, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-trucker-black?variant=21442912714835,,,,68,,deny,manual,17.99,25.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3140000547-001-F.jpg?v=1549931244,1,,FALSE,,,,,,,,,,,,,,,,,,,
,one-liner-box-strapback-natural-natural,ONE LINER BOX STRAPBACK HAT - NATURAL,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Twill Hat 6 Panel Deconstructed Strapback Embroidered Logo Custom Back Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21352111898707</variant></size></sizes></sections>",Altamont-men,custom hat,"industry:Apparel, altamont-apparel, accessories, 101, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/one-liner-box-strapback-natural?variant=21352111898707,,,,136,,deny,manual,17.99,26.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/Product_Image_Background2_a2ead376-a36e-47c7-b0e3-6cf02a0574ac.jpg?v=1547141981,1,,FALSE,,,,,,,,,,,,,,,,,,,
,collapse-deconstruct-cap-gold-gold,COLLAPSE DECONSTRUCT HAT - GOLD,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>hat size osfa one size fits all 5 panel deconstructed snapback 97 cotton 3 spandex flat embroidered front logo woven logo clamp label on back adjustable plastic snapback</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21352101675091</variant></size></sizes></sections>",Altamont-men,custom hat,"industry:Apparel, altamont-apparel, accessories, 710, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/collapse-deconstruct-cap-gold?variant=21352101675091,,,,136,,deny,manual,18.99,27.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/COLLAPSE_GLD_F_fec3a307-c1a4-4473-9972-23fa297db402.jpg?v=1547141937,1,,FALSE,,,,,,,,,,,,,,,,,,,
,decades-snapback-hat-black-black-black-black,DECADES SNAPBACK HAT - BLACK/BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>hat size osfa one size fits all 6 panel snapback 100 cotton twill 3d embroidered front logo woven flag label on back</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21352101118035</variant></size></sizes></sections>",Altamont-men,custom hat,"industry:Apparel, altamont-apparel, accessories, 003, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/decades-snapback-hat-black-black?variant=21352101118035,,,,136,,deny,manual,17.99,25.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/DECADES_BLK-BLK_F_8f9e0dc5-f5a0-458c-a546-4577e9076569.jpg?v=1547141934,1,,FALSE,,,,,,,,,,,,,,,,,,,
,alameda-beanie-brown-brown,ALAMEDA BEANIE - BROWN,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Marled Acrylic Beanie Demask Woven Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21352125857875</variant></size></sizes></sections>",Altamont-men,beanie,"industry:Apparel, altamont-apparel, accessories, 200, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/alameda-beanie-brown?variant=21352125857875,,,,91,,deny,manual,14.99,22.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/ALAMEDA-BEANIE_a27e946f-0604-454e-a2b8-962b7775d128.jpg?v=1547142057,1,,FALSE,,,,,,,,,,,,,,,,,,,
,davis-beanie-sand-sand,DAVIS BEANIE - SAND,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Acrylic Beanie Damask Woven Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>ONE SIZE</string><variant>21351659569235</variant></size></sizes></sections>",Altamont-men,beanie,"industry:Apparel, altamont-apparel, accessories, 251, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/davis-beanie-sand?variant=21351659569235,,,,91,,deny,manual,12.99,18.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/HO18_DAVIS_SAND_54188902-fd7d-4b95-8c2b-4459f6e40a9d.jpg?v=1547141943,1,,FALSE,,,,,,,,,,,,,,,,,,,
